brsr_id,gri_code,esrs_datapoint_id,esrs_name,esrs_data_type,interop_mapping_type,review_reason,esrs_datapoint_count,expansion_class,brsr_match_type,brsr_mapping_semantics,interop_support,precision_class,precision_reason
P6-E9,3-3-D-I-II,S3-1_01,Disclosure of any  any particular policy provisions for preventing and addressing impacts on indigenous peoples,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-2_01,Disclosure of whether and how perspectives of affected communities inform decisions or activities aimed at managing actual and potential impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-2_08,Statement in case the undertaking has not adopted a general process to engage with affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-2_09,Disclosure of timeframe for adoption of general process to engage with affected communities in case the undertaking has not adopted a general process for engagement,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-3_16,Statement in case the undertaking has not adopted a general process to engage with affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-3_17,Disclosure of timeframe for channel or processes for raising concerns to be in place,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.MDR-A_01-12,"Action plans and resources to manage its material impacts, risks, and opportunities related to affected communities [see ESRS 2 - MDR-A]",MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_01,"Description of action taken, planned or underway to prevent, mitigate or remediate material negative impacts on affected communities",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_02,Description of whether and how the undertaking has taken action to provide or enable remedy in relation to an actual material impact,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_03,Description of additional initiatives or processes with primary purpose of delivering positive impacts for affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_04,Description of how effectiveness of actions or initiatives in delivering outcomes for affected communities is tracked and assessed,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_05,Description of processes to identifying what action is needed and appropriate in response to particular actual or potential material negative impact on affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_06,Description of approach to taking action in relation to specific material negative impacts on affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_10,Disclosure of whether and how it is ensured that own practices do not cause or contribute to material negative impacts on affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_11,Disclosure of severe human rights issues and incidents connected to affected communities,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_12,Disclosure of resources allocated to management of material impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_15,Disclosure of whether and how affected communities  play role in decisions regarding design and implementation of programmes or investments,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-4_19,Description of internal functions that are involved in managing impacts and types of action taken by internal functions to address negative and advance positive impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.MDR-T_01-13,"Targets set to manage material impacts, risks and opportunities related to affected communities [see ESRS 2 - MDR-T]",MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-5_02,Disclosure of whether and how affected communities  were engaged directly in tracking performance against targets,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-5_03,Disclosure of whether and how affected communities  were engaged directly in identifying lessons or improvements as result of undertaking’s performance,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3-5_06,Disclosure of references to standards or commitments on which target is based,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4.SBM-3_04,Material negative impacts occurrence (consumers and end-users),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4.SBM-3_05,Description of activities that result in positive impacts and types of  consumers and end-users that are positively affected or could be positively affected,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-2_01,Disclosure of whether and how perspectives of consumers and end-users inform decisions or activities aimed at managing actual and potential impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-2_07,Statement in case the undertaking has not adopted a general process to engage with consumers and/or end-users,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-2_08,Disclosure of timeframe for adoption of general process to engage with  consumers and end-users   in case the undertaking has not adopted a general process for engageme,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-3_07,Statement in case the undertaking has not adopted a general process to engage with consumers and/or end-users,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-3_08,Disclosure of timeframe for channel or processes for raising concerns to be in place,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4.MDR-A_01-12,"Action plans and resources to manage its material impacts, risks, and opportunities related to consumers and end-users [see ESRS 2 - MDR-A]",MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_01,"Description of action planned or underway to prevent, mitigate or remediate material negative impacts on consumers and end-users",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_02,Description of whether and how action has been taken to provide or enable remedy in relation to an actual material impact,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_03,Description of additional initiatives or processes with primary purpose of delivering positive impacts for consumers and end-users,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_04,Description of how effectiveness of actions or initiatives in delivering outcomes for consumers and end-users is tracked and assessed,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_05,Description of approach to identifying what action is needed and appropriate in response to particular actual or potential material negative impact on  consumers and end-users,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_06,Description of approach to taking action in relation to specific material impacts on consumers and end-users,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_11,Disclosure of severe human rights issues and incidents connected to consumers and/or end-users,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_12,Disclosure of resources allocated to management of material impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_15,Disclosure of how consumers and end-users play role in decisions regarding design and implementation of programmes or processes,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4-4_18,Description of internal functions that are involved in managing impacts and types of action taken by internal functions to address negative and advance positive impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S4.MDR-T_01-13,"Targets set to manage material impacts, risks and opportunities related to consumers and end-users [see ESRS 2 - MDR-T]",MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
